,Serialno,ROLL_x,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,proximity1,proximity2,proximity3,proximity4,proximity5,proximity6,proximity7,proximity8,proximity9,proximity10,proximity11,proximity12,proximity13,proximity14,proximity15,proximity16,proximity17,proximity18,runid,index
2057,80253,-113.64,41.37,-0.91,79.56,25165,0.01,4660.28777,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20918272,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80254
2058,80254,-113.64,41.37,-0.91,79.56,25173.75,0.01,4661.079137,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20918272,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80255
2059,80255,-113.64,41.37,-0.91,79.56,25181.40625,0.01,4661.870504,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20918272,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80256
2060,80256,-113.64,41.37,-0.91,79.56,25189.0625,0.01,4662.661871,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20918272,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80257
2061,80257,-113.64,41.37,-0.91,79.56,25196.71875,0.01,4663.453237,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20918272,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80258
2062,80258,-113.64,41.37,-0.91,79.56,25204.375,0.01,4664.244604,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80259
2063,80259,-113.64,41.37,-0.91,79.56,25212.03125,0.01,4665.035971,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847824,20830496,20939168,24,80260
2064,80260,-113.64,41.37,-0.91,79.56,25219.6875,0.01,4665.827338,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20939168,24,80261
2065,80261,-113.64,41.37,-0.91,79.56,25227.34375,0.01,4666.618705,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20939168,24,80262
2066,80262,-113.64,41.37,-0.91,79.56,25235,0.01,4667.410072,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20689184,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20939168,24,80263
2067,80263,-113.64,41.37,-0.91,79.56,25242.65625,0.01,4668.201439,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80264
2068,80264,-113.64,41.37,-0.91,79.56,25250.3125,0.01,4668.992806,0.01,1.33,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80265
2069,80265,-113.6,41.41,-0.92,79.58,25257.96875,0.01,4669.784173,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80266
2070,80266,-113.6,41.41,-0.92,79.58,25265.625,0.01,4670.57554,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80267
2071,80267,-113.6,41.41,-0.92,79.58,25273.28125,0.01,4671.366906,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734464,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80268
2072,80268,-113.6,41.41,-0.92,79.58,25280.9375,0.01,4672.158273,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80269
2073,80269,-113.6,41.41,-0.92,79.58,25288.59375,0.01,4672.94964,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80270
2074,80270,-113.6,41.41,-0.92,79.58,25296.25,0.01,4673.741007,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20687536,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80271
2075,80271,-113.6,41.41,-0.92,79.58,25303.05556,0.01,4674.532374,0.01,-0.17,1710581518,0,0,0,1,20846112,20645200,20688048,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80272
2076,80272,-113.6,41.41,-0.92,79.58,25309.86111,0.01,4675.323741,0.01,-0.17,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80273
2077,80273,-113.6,41.41,-0.92,79.58,25316.66667,0.01,4676.115108,0.01,-0.17,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886576,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80274
2078,80274,-113.6,41.41,-0.92,79.58,25323.47222,0.01,4676.906475,0.01,-0.17,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80275
2079,80275,-113.6,41.41,-0.92,79.58,25330.27778,0.01,4677.697842,0.01,-0.17,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947392,20809312,20903952,20847072,20830496,20937968,24,80276
2080,80276,-113.6,41.41,-0.92,79.58,25337.08333,0.01,4678.489209,0.01,-0.17,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80277
2081,80277,-113.6,41.41,-0.92,79.58,25343.88889,0.01,4679.280576,0.01,-0.17,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80278
2082,80278,-113.54,41.47,-0.91,79.63,25350.69444,0.01,4680.071942,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80279
2083,80279,-113.54,41.47,-0.91,79.63,25357.5,0.01,4680.863309,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80280
2084,80280,-113.54,41.47,-0.91,79.63,25365.15625,0.01,4681.654676,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80281
2085,80281,-113.54,41.47,-0.91,79.63,25372.8125,0.01,4682.446043,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80282
2086,80282,-113.54,41.47,-0.91,79.63,25380.46875,0.01,4683.23741,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80283
2087,80283,-113.54,41.47,-0.91,79.63,25388.125,0.01,4684.028777,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80284
2088,80284,-113.54,41.47,-0.91,79.63,25395.78125,0.01,4684.820144,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80285
2089,80285,-113.54,41.47,-0.91,79.63,25403.4375,0.01,4685.611511,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80286
2090,80286,-113.54,41.47,-0.91,79.63,25411.09375,0.01,4686.402878,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80287
2091,80287,-113.54,41.47,-0.91,79.63,25418.75,0.01,4687.194245,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836688,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80288
2092,80288,-113.54,41.47,-0.91,79.63,25424.875,0.01,4687.985612,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80289
2093,80289,-113.54,41.47,-0.91,79.63,25431,0.01,4688.776978,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20903952,20847072,20830496,20937968,24,80290
2094,80290,-113.54,41.47,-0.91,79.63,25437.125,0.01,4689.568345,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20904208,20847072,20830496,20937968,24,80291
2095,80291,-113.54,41.47,-0.91,79.63,25443.25,0.01,4690.359712,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21253040,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20904208,20847072,20830496,20937968,24,80292
2096,80292,-113.54,41.47,-0.91,79.63,25449.375,0.01,4691.151079,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20904208,20847072,20832816,20937968,24,80293
2097,80293,-113.54,41.47,-0.91,79.63,25455.5,0.01,4691.942446,0.01,-2.21,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20904208,20847072,20832816,20937968,24,80294
2098,80294,-113.51,41.5,-0.88,79.62,25461.625,0.01,4692.733813,0.01,-1.38,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20486832,20947072,20809312,20904208,20847072,20832816,20937968,24,80295
2099,80295,-113.51,41.5,-0.88,79.62,25467.75,0.01,4693.52518,0.01,-1.38,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80296
2100,80296,-113.51,41.5,-0.88,79.62,25473.875,0.01,4694.316547,0.01,-1.38,1710581518,0,0,0,1,20846544,20645200,20688048,20882000,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80297
2101,80297,-113.51,41.5,-0.88,79.62,25480,0.01,4695.107914,0.01,-1.38,1710581518,0,0,0,1,20846544,20645200,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80298
2102,80298,-113.51,41.5,-0.88,79.62,25487.65625,0.01,4695.899281,0.01,-1.38,1710581518,0,0,0,1,20846544,20645200,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80299
2103,80299,-113.51,41.5,-0.88,79.62,25495.3125,0.01,4696.690647,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80300
2104,80300,-113.51,41.5,-0.88,79.62,25502.96875,0.01,4697.482014,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80301
2105,80301,-113.51,41.5,-0.88,79.62,25510.625,0.01,4698.273381,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80302
2106,80302,-113.51,41.5,-0.88,79.62,25518.28125,0.01,4699.064748,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20809312,20904208,20847072,20832816,20937968,24,80303
2107,80303,-113.51,41.5,-0.88,79.62,25525.9375,0.01,4699.856115,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80304
2108,80304,-113.51,41.5,-0.88,79.62,25533.59375,0.01,4700.647482,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20929728,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80305
2109,80305,-113.51,41.5,-0.88,79.62,25541.25,0.01,4701.438849,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80306
2110,80306,-113.51,41.5,-0.88,79.62,25548.90625,0.01,4702.230216,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80307
2111,80307,-113.51,41.5,-0.88,79.62,25556.5625,0.01,4703.021583,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80308
2112,80308,-113.51,41.5,-0.88,79.62,25564.21875,0.01,4703.81295,0.01,-1.38,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80309
2113,80309,-113.48,41.53,-0.87,79.64,25571.875,0.01,4704.604317,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80310
2114,80310,-113.48,41.53,-0.87,79.64,25579.53125,0.01,4705.395683,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80311
2115,80311,-113.48,41.53,-0.87,79.64,25587.1875,0.01,4706.18705,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80312
2116,80312,-113.48,41.53,-0.87,79.64,25594.84375,0.01,4706.978417,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80313
2117,80313,-113.48,41.53,-0.87,79.64,25602.5,0.01,4707.769784,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80314
2118,80314,-113.48,41.53,-0.87,79.64,25611.25,0.01,4708.561151,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917760,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80315
2119,80315,-113.48,41.53,-0.87,79.64,25620,0.01,4709.352518,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80316
2120,80316,-113.48,41.53,-0.87,79.64,25628.75,0.01,4710.143885,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80317
2121,80317,-113.48,41.53,-0.87,79.64,25637.5,0.01,4710.935252,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80318
2122,80318,-113.48,41.53,-0.87,79.64,25646.25,0.01,4711.726619,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80319
2123,80319,-113.48,41.53,-0.87,79.64,25655,0.01,4712.517986,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847072,20832816,20937968,24,80320
2124,80320,-113.48,41.53,-0.87,79.64,25663.75,0.01,4713.309353,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847168,20832816,20937968,24,80321
2125,80321,-113.48,41.53,-0.87,79.64,25671.40625,0.01,4714.100719,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20690320,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847168,20832816,20937968,24,80322
2126,80322,-113.48,41.53,-0.87,79.64,25679.0625,0.01,4714.892086,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20688688,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847168,20832816,20937968,24,80323
2127,80323,-113.48,41.53,-0.87,79.64,25686.71875,0.01,4715.683453,0.01,1.53,1710581518,0,0,0,1,20846544,20646464,20688048,20882160,21254256,20688688,20886416,20930064,20836128,20917616,20734560,20487248,20947072,20808576,20904208,20847168,20832816,20937472,24,80324
